Modality1,StimulusType1,WordCue1,WordCue1Swedish,Stimulus_file1,Modality2,StimulusType2,WordCue2,WordCue2Swedish,Stimulus_file2,Random,OdorTrigger,Modality,Stimulustype,Target,Cue,SoundFile,Match,ImageFile,Correct,SmellText,nRepOne,nRepTwo,nRepThree,nRepFour,SwedishSoundFile,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,VisualPracticeLoop.thisRepN,VisualPracticeLoop.thisTrialN,VisualPracticeLoop.thisN,VisualPracticeLoop.thisIndex,OlfactoryPracticeLoop.thisRepN,OlfactoryPracticeLoop.thisTrialN,OlfactoryPracticeLoop.thisN,OlfactoryPracticeLoop.thisIndex,routineController.thisRepN,routineController.thisTrialN,routineController.thisN,routineController.thisIndex,routineOne.thisRepN,routineOne.thisTrialN,routineOne.thisN,routineOne.thisIndex,innerOne.thisRepN,innerOne.thisTrialN,innerOne.thisN,innerOne.thisIndex,routineTwo.thisRepN,routineTwo.thisTrialN,routineTwo.thisN,routineTwo.thisIndex,routineThree.thisRepN,routineThree.thisTrialN,routineThree.thisN,routineThree.thisIndex,routineFour.thisRepN,routineFour.thisTrialN,routineFour.thisN,routineFour.thisIndex,innerThree.thisRepN,innerThree.thisTrialN,innerThree.thisN,innerThree.thisIndex,innerFour.thisRepN,innerFour.thisTrialN,innerFour.thisN,innerFour.thisIndex,innerTwo.thisRepN,innerTwo.thisTrialN,innerTwo.thisN,innerTwo.thisIndex,RatingInstructions_1_KeyResponse.keys,RatingInstructions_1_KeyResponse.rt,RatingInstructions_2_KeyResponse.keys,RatingInstructions_2_KeyResponse.rt,RatingInstructions_3_KeyResponse.keys,RatingInstructions_3_KeyResponse.rt,IntensitySlider_VisualRating.response,IntensitySlider_VisualRating.rt,QualitySlider_VisualRating.response,QualitySlider_VisualRating.rt,FruitSlider_VisualRating.response,FruitSlider_VisualRating.rt,FlowerSlider_VisualRating.response,FlowerSlider_VisualRating.rt,IntensitySlider_OlfactoryRating.response,IntensitySlider_OlfactoryRating.rt,QualitySlider_OlfactoryRating.response,QualitySlider_OlfactoryRating.rt,FruitSlider_OlfactoryRating.response,FruitSlider_OlfactoryRating.rt,FlowerSlider_OlfactoryRating.response,FlowerSlider_OlfactoryRating.rt,VisualPractice_KeyResponse.keys,VisualPractice_KeyResponse.rt,KeyResponse_VisualPractice.keys,KeyResponse_VisualPractice.corr,KeyResponse_VisualPractice.rt,OlfactoryPractice_KeyResponse.keys,OlfactoryPractice_KeyResponse.rt,KeyResponse_OlfactoryPractice.keys,KeyResponse_OlfactoryPractice.corr,KeyResponse_OlfactoryPractice.rt,ExperimentInstructions_KeyResponse.keys,ExperimentInstructions_KeyResponse.rt,SPACEBAR_VisualCategory.keys,SPACEBAR_VisualCategory.rt,KeyResponse_VisualCategory.keys,KeyResponse_VisualCategory.corr,KeyResponse_VisualCategory.rt,SPACEBAR2_VisualCategory.keys,SPACEBAR2_VisualCategory.rt,Instructions_OlfactoryObject_KeyResponse.keys,Instructions_OlfactoryObject_KeyResponse.rt,KeyResponse_OlfactoryObject.keys,KeyResponse_OlfactoryObject.corr,KeyResponse_OlfactoryObject.rt,SPACEBAR2_OlfactoryObject.keys,SPACEBAR2_OlfactoryObject.rt,SPACEBAR_VisualStimuli.keys,SPACEBAR_VisualStimuli.rt,Two_VisualObject.started,Two_VisualObject.stopped,KeyResponse_VisualObject.keys,KeyResponse_VisualObject.corr,KeyResponse_VisualObject.rt,VisualObject_Feedbacktext.started,VisualObject_Feedbacktext.stopped,SPACEBAR2_VisualStimuli.keys,SPACEBAR2_VisualStimuli.rt,Wait_OlfactoryCategory_Instructions.started,Wait_OlfactoryCategory_Instructions.stopped,Instructions_OlfactoryCategory_KeyResponse.keys,Instructions_OlfactoryCategory_KeyResponse.rt,KeyResponse_OlfactoryCategory.keys,KeyResponse_OlfactoryCategory.corr,KeyResponse_OlfactoryCategory.rt,SPACEBAR2_OlfactoryCategory.keys,SPACEBAR2_OlfactoryCategory.rt,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,,,0.483950065,2,OlfactoryStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,None,n,Pear,0,0,2,0,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,1,0,1,0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,2.949970566,,,,,,,,,,,,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.460674364,1,OlfactoryStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,None,n,Lemon,0,0,2,0,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,1,0,1,0,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,3.633655846,,,,,,,,,,,,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.185803461,2,OlfactoryStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,None,n,Pear,0,0,2,0,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,1,0,1,0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,3.966492077,,,,,,,,,,,,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.800691425,8,OlfactoryStimulus,Flower,Lavender,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,None,m,Lavender,0,0,2,0,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,1,0,1,0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,2.816983393,,,,,,,,,,,,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,,,,,,,,,,,,0,0,2,0,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.016949582,,,,,,,,,,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,,,,,,,,,,,,0,0,2,0,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.018862227,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,16.66642053,1934.132558,1934.532503,n,1,0.850348223,1938.632363,1939.132345,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.580194946,,VisualStimulus,Fruit,Lemon,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.632155,1945.032136,m,1,0.61705343,1948.898748,1949.398595,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.750586022,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.115108,1955.531839,n,1,0.51711592,1959.298261,1959.798332,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.857922236,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.63139,1966.031409,n,1,0.433701732,1969.714615,1970.214595,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.269447199,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.131055,1976.531036,n,1,0.60036528,1980.380923,1980.88089,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.818642939,,VisualStimulus,Flower,Lilac,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986.630687,1987.030677,m,1,0.467023695,1990.747146,1991.247228,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.130329071,,VisualStimulus,Flower,Lavender,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.130335,1997.530296,m,1,0.434214935,2001.213511,2001.713498,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.535825851,,VisualStimulus,Flower,Lilac,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.630079,2008.029884,m,1,0.433701733,2011.713144,2012.213204,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.262225698,,VisualStimulus,Fruit,Pear,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.129583,2018.52957,m,1,0.650421279,2022.429404,2022.92942,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.591702026,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028.62918,2029.029247,n,1,0.350407694,2032.629011,2033.129036,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.93911561,,VisualStimulus,Flower,Lavender,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.128796,2039.528853,m,1,0.433631695,2043.212018,2043.711998,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.755806797,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049.628564,2050.028419,n,1,0.433691468,2053.711713,2054.211625,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.98163087,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060.128079,2060.528082,n,1,0.383704299,2064.161388,2064.661308,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.475706036,,VisualStimulus,Flower,Lavender,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.627736,2071.027717,m,1,0.433748826,2074.710985,2075.210877,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.551434754,,VisualStimulus,Fruit,Pear,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.127324,2081.527317,m,1,0.683673205,2085.46054,2085.960561,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.505354294,,VisualStimulus,Fruit,Lemon,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.626991,2092.027014,m,1,0.533744298,2095.810205,2096.310164,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.710997772,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.126624,2102.52671,n,1,0.767085581,2106.543169,2107.043149,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.63561518,,VisualStimulus,Fruit,Lemon,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2112.626274,2113.026273,m,1,0.483767996,2116.759447,2117.259398,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.33631099,,VisualStimulus,Flower,Lilac,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.125894,2123.525909,n,0,0.483749279,2127.25905,2127.759033,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.236330973,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133.62563,2134.025545,n,1,0.700348676,2137.975416,2138.475427,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.735838032,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144.12519,2144.525183,n,1,0.416984601,2148.191714,2148.691697,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.678140444,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2154.624827,2155.024845,n,1,0.417073959,2158.691353,2159.191326,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.554787428,,VisualStimulus,Fruit,Pear,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2165.124458,2165.524441,m,1,0.500066716,2169.274316,2169.774294,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.144493469,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175.624094,2176.024118,n,1,0.750357582,2180.024008,2180.523919,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.950393204,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.612077817,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.533468376,2199.889932,2200.289897,n,1,0.600349582,2204.139766,2204.639711,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.771936276,,VisualStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210.389552,2210.789535,n,1,0.400315771,2214.439486,2214.939356,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.186238518,,VisualStimulus,Flower,Lavender,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220.889118,2221.289123,m,1,0.483706412,2225.022373,2225.522427,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.668747867,,VisualStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231.388775,2231.788766,n,1,0.500377657,2235.538687,2236.038587,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.456416683,,VisualStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241.888458,2242.288512,n,1,0.36703728,2245.905041,2246.404953,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.260032431,,VisualStimulus,Fruit,Pear,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252.388067,2252.788057,m,1,0.617029884,2256.654555,2257.154579,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.99651429,,VisualStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2262.887667,2263.287667,n,1,0.61700211,2267.154207,2267.654211,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
,,,,,,,,,,0.985029209,,VisualStimulus,Flower,Lilac,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,0,0,0,2,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2273.38737,2273.787298,n,0,0.633695695,2277.670547,2278.170516,,,,,,,,,,,,102,1,2019_Jul_11_1314,Experiment 1_July3,3.1.0,60.01829977
